User_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
4e5efb67,116,1,98.06,4,2,2,422,General
4e6186ba,202,1,22.91,2,2,1,221,General
4e664463,243,1,149.1,2,2,2,222,General
4e69c8b2,232,1,172.5,2,2,3,223,General
4e781226,79,1,344.57,4,2,5,425,General
4e8a8ff2,185,1,273.42,3,2,4,324,General
4ea030a8,7,1,26.22,5,2,1,521,General
4ea11ef1,36,1,448.45,5,2,5,525,General
4eada12f,261,1,204.56,1,2,3,123,At Risk
4ec1bc01,245,1,104.11,2,2,2,222,General
4ec2b2be,6,1,149.01,5,2,2,522,General
4ec47a3b,313,1,74.53,1,2,1,121,At Risk
4ec6ded9,109,1,221.53,4,2,3,423,General
4f12428e,47,1,80.47,5,2,1,521,General
4f231045,33,1,421.65,5,2,5,525,General
4f2da9a6,93,1,177.54,4,2,3,423,General
4f4e3013,164,1,199.47,3,2,3,323,General
4f561f14,171,1,193.68,3,2,3,323,General
4f56d40d,189,1,181.69,3,2,3,323,General
4f782125,238,1,211.97,2,2,3,223,General
4f804eec,25,1,458.94,5,2,5,525,General
4f842250,306,1,408.99,1,2,5,125,At Risk
4f915eae,209,1,352.62,2,2,5,225,General
4f99b5dc,123,1,211.62,4,2,3,423,General
4fa93089,202,1,275.0,2,2,4,224,General
4fd21482,258,1,454.69,2,2,5,225,General
4fd7dd5f,10,1,267.85,5,2,4,524,General
4fdb0ac1,23,1,98.93,5,2,2,522,General
4ff0d6a8,36,1,229.65,5,2,3,523,General
4ff8266f,103,1,367.22,4,2,5,425,General
500dfa44,98,1,15.56,4,2,1,421,General
501af596,228,1,94.09,2,2,2,222,General
501b16d8,227,1,356.84,2,2,5,225,General
50483cad,267,1,200.74,1,2,3,123,At Risk
50540d6b,138,1,229.44,3,2,3,323,General
50793953,228,1,115.81,2,2,2,222,General
5081323a,27,1,243.65,5,2,4,524,General
5098abbf,231,1,416.01,2,2,5,225,General
50a7e7f0,171,1,49.1,3,2,1,321,General
50bd549d,74,1,387.33,4,2,5,425,General
50d575f9,284,1,54.98,1,2,1,121,At Risk
50d80b4e,155,1,40.71,3,2,1,321,General
50e8f967,117,1,146.74,4,2,2,422,General
511a8887,211,1,402.83,2,2,5,225,General
5132665b,102,1,182.35,4,2,3,423,General
51333644,74,1,304.6,4,2,4,424,General
51363656,149,1,154.82,3,2,2,322,General
5136adde,198,1,34.01,2,2,1,221,General
514c5365,164,1,31.98,3,2,1,321,General
515c7dbf,23,1,199.86,5,2,3,523,General
515fe1e7,312,1,136.05,1,2,2,122,At Risk
519d967d,87,1,115.37,4,2,2,422,General
51a1d498,12,1,359.45,5,2,5,525,General
51b8659f,310,1,201.23,1,2,3,123,At Risk
51d656fb,55,1,215.91,5,2,3,523,General
51dacac1,270,1,350.3,1,2,5,125,At Risk
51dc4386,59,1,220.25,5,2,3,523,General
51f581e6,116,1,65.53,4,2,1,421,General
51fe1422,276,1,87.29,1,2,2,122,At Risk
5203df6d,43,1,27.19,5,2,1,521,General
52186fe6,195,1,147.26,3,2,2,322,General
521da082,324,1,150.12,1,2,2,122,At Risk
52345814,270,1,139.84,1,2,2,122,At Risk
523cceca,201,1,327.61,2,2,5,225,General
52516742,305,1,11.09,1,2,1,121,At Risk
526f0441,53,1,7.49,5,2,1,521,General
527b7e45,312,1,213.59,1,2,3,123,At Risk
527b9c2d,254,1,394.96,2,2,5,225,General
529c1482,321,1,234.39,1,2,3,123,At Risk
52a3c1ff,86,1,209.52,4,2,3,423,General
52a481f3,32,1,211.31,5,2,3,523,General
52afc672,237,1,332.47,2,2,5,225,General
52b0c046,297,1,210.04,1,2,3,123,At Risk
52b9a923,183,1,210.4,3,2,3,323,General
52cb0816,304,1,276.43,1,2,4,124,At Risk
52d2c78c,20,1,354.74,5,2,5,525,General
52ee67bc,11,1,425.81,5,2,5,525,General
531b6e08,291,1,300.7,1,2,4,124,At Risk
53449dab,278,1,432.76,1,2,5,125,At Risk
5390cbdf,314,1,125.2,1,2,2,122,At Risk
53ac6649,160,1,36.46,3,2,1,321,General
53b0ac5a,22,1,176.92,5,2,3,523,General
53c0836e,196,1,89.32,2,2,2,222,General
53cc320d,164,1,406.82,3,2,5,325,General
53df76f4,71,1,397.31,4,2,5,425,General
53e1818f,287,1,243.47,1,2,4,124,At Risk
540687b1,249,1,325.7,2,2,4,224,General
541f1998,288,1,189.53,1,2,3,123,At Risk
54274aa6,102,1,405.93,4,2,5,425,General
5430451c,38,1,269.27,5,2,4,524,General
5437e569,315,1,83.14,1,2,1,121,At Risk
543db6cb,17,1,457.16,5,2,5,525,General
54496df2,100,1,155.19,4,2,2,422,General
54514b05,67,1,122.79,4,2,2,422,General
5473dd0f,275,1,38.09,1,2,1,121,At Risk
54a54d00,184,1,115.35,3,2,2,322,General
54b00d9c,61,1,350.37,5,2,5,525,General
54b16993,147,1,211.4,3,2,3,323,General
54b284dd,213,1,228.56,2,2,3,223,General
54caabdb,316,1,90.09,1,2,2,122,At Risk
54f1cc93,174,1,238.3,3,2,4,324,General
551167cb,322,1,353.08,1,2,5,125,At Risk
5516b600,207,1,140.8,2,2,2,222,General
551a42ec,171,1,166.22,3,2,3,323,General
55238433,69,1,183.81,4,2,3,423,General
557f87a5,213,1,182.93,2,2,3,223,General
559fa173,240,1,199.42,2,2,3,223,General
55ade9bd,71,1,257.48,4,2,4,424,General
55f14e41,298,1,259.1,1,2,4,124,At Risk
560370a9,313,1,199.91,1,2,3,123,At Risk
5619162,289,1,196.69,1,2,3,123,At Risk
562cdfd2,136,1,412.28,3,2,5,325,General
56606aa9,73,1,74.66,4,2,1,421,General
5679d9a7,204,1,146.38,2,2,2,222,General
56813cff,65,1,174.94,4,2,3,423,General
56949334,183,1,365.77,3,2,5,325,General
56b9b6e6,88,1,335.09,4,2,5,425,General
56c5b09e,282,1,89.73,1,2,2,122,At Risk
56c6e554,175,1,114.31,3,2,2,322,General
56c899ff,259,1,151.87,1,2,2,122,At Risk
56cc761e,6,1,159.75,5,2,2,522,General
56e37721,199,1,90.24,2,2,2,222,General
57408fc1,264,1,156.44,1,2,2,122,At Risk
5740a88b,278,1,111.34,1,2,2,122,At Risk
57435261,18,1,202.88,5,2,3,523,General
574e5f84,50,1,303.26,5,2,4,524,General
575a90ff,182,1,307.32,3,2,4,324,General
57633cda,70,1,161.81,4,2,3,423,General
5767f51e,245,1,444.98,2,2,5,225,General
577a37c4,111,1,218.75,4,2,3,423,General
5790d253,53,1,71.16,5,2,1,521,General
57c601ea,293,1,265.6,1,2,4,124,At Risk
57c89f75,19,1,328.63,5,2,5,525,General
57cf5b46,117,1,142.94,4,2,2,422,General
57db9bf5,277,1,327.53,1,2,5,125,At Risk
57dcfe4f,313,1,435.45,1,2,5,125,At Risk
5840fb85,200,1,218.3,2,2,3,223,General
5842f35e,182,1,86.23,3,2,2,322,General
586c3197,279,1,204.87,1,2,3,123,At Risk
58ced1cb,298,1,142.27,1,2,2,122,At Risk
58e5b2b1,259,1,346.24,1,2,5,125,At Risk
58e6ca04,133,1,59.98,3,2,1,321,General
5922b060,303,1,59.95,1,2,1,121,At Risk
592685a3,222,1,161.32,2,2,3,223,General
5930f5c1,49,1,203.84,5,2,3,523,General
59417bfd,18,1,131.62,5,2,2,522,General
594294be,170,1,200.26,3,2,3,323,General
594531a2,211,1,462.61,2,2,5,225,General
5984c518,278,1,332.57,1,2,5,125,At Risk
598efd02,197,1,201.37,2,2,3,223,General
599dbf81,168,1,295.41,3,2,4,324,General
59ace126,122,1,359.05,4,2,5,425,General
59b1a413,248,1,163.83,2,2,3,223,General
59d6802d,325,1,225.37,1,2,3,123,At Risk
59dce1d0,88,1,115.13,4,2,2,422,General
59dd175f,250,1,122.61,2,2,2,222,General
59e8d716,102,1,19.08,4,2,1,421,General
5a02a69f,49,1,232.44,5,2,3,523,General
5a055948,137,1,220.2,3,2,3,323,General
5a1d9851,194,1,191.04,3,2,3,323,General
5a2835a0,134,1,233.68,3,2,3,323,General
5a3a8a84,52,1,43.03,5,2,1,521,General
5a3d3299,268,1,358.86,1,2,5,125,At Risk
5a406d56,74,1,11.08,4,2,1,421,General
5a5e5be2,276,1,316.62,1,2,4,124,At Risk
5a627202,157,1,93.49,3,2,2,322,General
5a96e989,289,1,338.75,1,2,5,125,At Risk
5a9a1268,1,1,225.48,5,2,3,523,General
5aa04d8b,257,1,311.9,2,2,4,224,General
5aa5b49a,90,1,346.31,4,2,5,425,General
5ad47c7e,287,1,219.81,1,2,3,123,At Risk
5afb864f,214,1,49.05,2,2,1,221,General
5b28ef12,263,1,27.83,1,2,1,121,At Risk
5b662387,16,1,180.13,5,2,3,523,General
5b67f35f,179,1,281.07,3,2,4,324,General
5b8004ef,151,1,303.28,3,2,4,324,General
5bac2533,288,1,377.34,1,2,5,125,At Risk
5bad336b,211,1,284.64,2,2,4,224,General
5bbe6af5,295,1,353.49,1,2,5,125,At Risk
5bc7097b,1,1,77.51,5,2,1,521,General
5bc9bcc6,174,1,268.18,3,2,4,324,General
5bf29639,120,1,214.92,4,2,3,423,General
5bf80274,212,1,383.56,2,2,5,225,General
5c010a41,61,1,134.97,5,2,2,522,General
5c28156c,229,1,137.57,2,2,2,222,General
5c2f954d,23,1,279.77,5,2,4,524,General
5c426b3f,253,1,344.62,2,2,5,225,General
5c4cc9cd,9,1,237.27,5,2,4,524,General
5c528d02,210,1,206.8,2,2,3,223,General
5c591a5c,42,1,417.54,5,2,5,525,General
5c5c3e7d,105,1,160.97,4,2,2,422,General
5c5fea0a,92,1,468.43,4,2,5,425,General
5c82e80d,130,1,187.57,3,2,3,323,General
5c93bd47,194,1,310.72,3,2,4,324,General
5cb4b14a,195,1,9.88,3,2,1,321,General
5ccab37f,283,1,67.68,1,2,1,121,At Risk
5ce6d140,324,1,210.42,1,2,3,123,At Risk
5cf1d75f,100,1,305.3,4,2,4,424,General
5cfc1b16,59,1,135.01,5,2,2,522,General
5d2e84b4,34,1,200.28,5,2,3,523,General
5d31e0f4,318,1,364.97,1,2,5,125,At Risk
5d42a5ff,326,1,162.22,1,2,3,123,At Risk
5d45dd12,124,1,256.89,4,2,4,424,General
5d5b3af7,171,1,196.59,3,2,3,323,General
5d67c05b,74,1,474.41,4,2,5,425,General
5d999231,314,1,96.58,1,2,2,122,At Risk
5ddf14d8,48,1,215.97,5,2,3,523,General
5dee981a,198,1,143.31,2,2,2,222,General
5e088877,157,1,253.36,3,2,4,324,General
5e123a81,253,1,37.43,2,2,1,221,General
5e1614df,96,1,230.33,4,2,3,423,General
5e31c73f,68,1,215.82,4,2,3,423,General
5e4766ea,313,1,97.91,1,2,2,122,At Risk
5e539ac8,20,1,279.93,5,2,4,524,General
5e6c1d1c,76,1,172.15,4,2,3,423,General
5e8aed36,217,1,254.03,2,2,4,224,General
5e8e658d,236,1,228.34,2,2,3,223,General
5e956744,58,1,393.29,5,2,5,525,General
5ecc6de9,50,1,181.35,5,2,3,523,General
5ed3f96c,187,1,162.18,3,2,3,323,General
5efa07f9,187,1,394.25,3,2,5,325,General
5f0349f1,203,1,29.27,2,2,1,221,General
5f0bbdfb,299,1,157.28,1,2,2,122,At Risk
5f245ccc,241,1,248.76,2,2,4,224,General
5f28d20d,239,1,296.07,2,2,4,224,General
5f478ba7,318,1,123.79,1,2,2,122,At Risk
5f4c9a63,279,1,322.62,1,2,4,124,At Risk
5f51da20,259,1,144.55,1,2,2,122,At Risk
5f57fbd4,257,1,78.82,2,2,1,221,General
5f605a18,254,1,139.62,2,2,2,222,General
5f605f60,75,1,343.38,4,2,5,425,General
5f6aef16,27,1,183.45,5,2,3,523,General
5f7e6988,257,1,148.23,2,2,2,222,General
5f7fa070,177,1,141.48,3,2,2,322,General
5f80fc1b,284,1,250.78,1,2,4,124,At Risk
5f938952,133,1,43.64,3,2,1,321,General
5f990d55,61,1,131.62,5,2,2,522,General
5f9b4c27,95,1,417.45,4,2,5,425,General
5fa7759a,244,1,9.68,2,2,1,221,General
5fbd3fd3,94,1,149.98,4,2,2,422,General
6.36E+10,177,1,434.47,3,2,5,325,General
6.46E+06,17,1,247.07,5,2,4,524,General
6.55E+07,149,1,279.68,3,2,4,324,General
602ca4e7,311,1,467.38,1,2,5,125,At Risk
60473d61,214,1,84.06,2,2,2,222,General
604ceef7,134,1,388.27,3,2,5,325,General
60560203,204,1,307.37,2,2,4,224,General
608c2f04,276,1,219.61,1,2,3,123,At Risk
60b3a0d1,25,1,197.76,5,2,3,523,General
60c95485,237,1,218.86,2,2,3,223,General
60dd4207,190,1,163.54,3,2,3,323,General
60df4c06,294,1,233.48,1,2,3,123,At Risk
611f07b5,133,1,150.27,3,2,2,322,General
6142601c,249,1,44.75,2,2,1,221,General
6142fb57,242,1,196.12,2,2,3,223,General
61516c8d,268,1,235.26,1,2,3,123,At Risk
616c7917,57,1,66.0,5,2,1,521,General
616fca83,36,1,232.99,5,2,3,523,General
61780cc4,115,1,353.16,4,2,5,425,General
6184077e,68,1,22.07,4,2,1,421,General
618b72c3,207,1,420.41,2,2,5,225,General
61b0a56f,125,1,427.97,4,2,5,425,General
61dabebb,198,1,211.77,2,2,3,223,General
61f64557,138,1,308.54,3,2,4,324,General
6206893b,84,1,126.9,4,2,2,422,General
6211b620,309,1,180.77,1,2,3,123,At Risk
62577c4e,132,1,141.15,3,2,2,322,General
6258f6d7,117,1,266.36,4,2,4,424,General
6266c8eb,81,1,305.6,4,2,4,424,General
6281837d,253,1,308.27,2,2,4,224,General
62a96dcf,268,1,143.47,1,2,2,122,At Risk
62c9beef,44,1,331.38,5,2,5,525,General
6304ddb4,41,1,255.51,5,2,4,524,General
63080f53,226,1,169.11,2,2,3,223,General
6328bc7c,133,1,154.19,3,2,2,322,General
633b01bf,174,1,40.35,3,2,1,321,General
63458493,266,1,51.34,1,2,1,121,At Risk
63536a72,292,1,196.81,1,2,3,123,At Risk
635a5c98,256,1,246.32,2,2,4,224,General
635d1b34,279,1,420.22,1,2,5,125,At Risk
635f84d0,131,1,190.87,3,2,3,323,General
6365cc96,144,1,18.7,3,2,1,321,General
6369a7c3,236,1,73.11,2,2,1,221,General
6377eace,20,1,80.0,5,2,1,521,General
637d8a7f,46,1,259.54,5,2,4,524,General
638fb96b,210,1,182.71,2,2,3,223,General
63b7cb47,286,1,295.24,1,2,4,124,At Risk
63ba81b8,108,1,44.65,4,2,1,421,General
63fb3f26,61,1,101.44,5,2,2,522,General
63fef598,171,1,317.56,3,2,4,324,General
64272d22,17,1,442.46,5,2,5,525,General
6451796,63,1,28.43,5,2,1,521,General
64775252,121,1,345.81,4,2,5,425,General
647d7e1f,81,1,208.39,4,2,3,423,General
64b48c94,92,1,9.7,4,2,1,421,General
64b8eba5,57,1,62.04,5,2,1,521,General
64c3131e,25,1,104.66,5,2,2,522,General
64f39542,297,1,207.21,1,2,3,123,At Risk
6531579c,250,1,28.12,2,2,1,221,General
655c0afc,279,1,312.43,1,2,4,124,At Risk
6565f641,253,1,458.94,2,2,5,225,General
6574073f,231,1,12.42,2,2,1,221,General
6579b70c,324,1,66.8,1,2,1,121,At Risk
658e0882,61,1,421.85,5,2,5,525,General
65aaf4f4,46,1,342.94,5,2,5,525,General
65c000fc,121,1,281.25,4,2,4,424,General
65cfd186,145,1,85.65,3,2,2,322,General
65f5b50d,59,1,444.16,5,2,5,525,General
65fc7b42,107,1,290.64,4,2,4,424,General
661c6fad,101,1,355.87,4,2,5,425,General
6635bec7,86,1,120.29,4,2,2,422,General
6644ad14,320,1,350.47,1,2,5,125,At Risk
664ecafc,14,1,349.54,5,2,5,525,General
666b1b8b,237,1,303.93,2,2,4,224,General
668862c5,269,1,244.89,1,2,4,124,At Risk
668d21ec,176,1,274.17,3,2,4,324,General
66ab38ee,310,1,47.18,1,2,1,121,At Risk
66daf218,9,1,204.72,5,2,3,523,General
66ef6895,95,1,199.77,4,2,3,423,General
66f00c2d,130,1,249.43,3,2,4,324,General
6707ca3f,163,1,50.65,3,2,1,321,General
6720d951,228,1,170.93,2,2,3,223,General
6728981a,40,1,131.18,5,2,2,522,General
67373c9d,122,1,150.73,4,2,2,422,General
67475da1,78,1,371.67,4,2,5,425,General
67526a73,310,1,30.63,1,2,1,121,At Risk
67567200,9,1,222.25,5,2,3,523,General
6773f774,211,1,73.91,2,2,1,221,General
678d234e,156,1,157.66,3,2,2,322,General
6798abf1,134,1,226.55,3,2,3,323,General
679f822e,262,1,234.48,1,2,3,123,At Risk
67abda0a,192,1,486.79,3,2,5,325,General
67b4bb5b,24,1,444.65,5,2,5,525,General
67bc2d14,237,1,305.81,2,2,4,224,General
67c5fdf4,161,1,39.42,3,2,1,321,General
67cc6644,188,1,269.42,3,2,4,324,General
68073337,268,1,198.95,1,2,3,123,At Risk
681e2800,223,1,366.45,2,2,5,225,General
68344bf3,91,1,298.43,4,2,4,424,General
68376ad1,5,1,35.51,5,2,1,521,General
6839399d,96,1,218.62,4,2,3,423,General
683c3f3b,196,1,259.15,2,2,4,224,General
68412b52,69,1,185.17,4,2,3,423,General
6845f31e,175,1,11.06,3,2,1,321,General
6852256e,283,1,368.65,1,2,5,125,At Risk
68709475,238,1,144.96,2,3,2,232,General
68722b9b,95,1,491.7,4,3,5,435,General
687a8ef9,225,1,117.23,2,3,2,232,General
6885f20e,51,1,81.79,5,3,1,531,General
6894c5b0,225,1,85.07,2,3,2,232,General
68d24203,215,1,81.1,2,3,1,231,General
68dfdbfb,131,1,45.28,3,3,1,331,General
68f22075,31,1,241.28,5,3,4,534,General
6908d999,172,1,157.81,3,3,2,332,General
692bf856,244,1,99.83,2,3,2,232,General
69436d0b,211,1,224.7,2,3,3,233,General
69467b7d,11,1,219.25,5,3,3,533,General
695fccc3,59,1,70.62,5,3,1,531,General
6964d7bb,257,1,466.17,2,3,5,235,General
6967f624,48,1,186.94,5,3,3,533,General
69ca6114,176,1,135.74,3,3,2,332,General
69ced3cb,26,1,221.01,5,3,3,533,General
69e7e61b,198,1,393.95,2,3,5,235,General
6a0bf80b,14,1,71.82,5,3,1,531,General
6a2e43c7,282,1,246.48,1,3,4,134,At Risk
6a3d6535,217,1,342.06,2,3,5,235,General
6a689dac,117,1,366.53,4,3,5,435,General
6a77d021,86,1,387.06,4,3,5,435,General
6a796b7c,14,1,155.06,5,3,2,532,General
6aa4872f,85,1,175.0,4,3,3,433,General
6ab927cc,2,1,158.85,5,3,2,532,General
6ac4f758,191,1,11.96,3,3,1,331,General
6ac71d68,70,1,349.77,4,3,5,435,General
6aefe8f1,228,1,217.3,2,3,3,233,General
6af4e7e9,75,1,15.34,4,3,1,431,General
6b1202f1,308,1,236.3,1,3,3,133,At Risk
6b2ce843,72,1,110.66,4,3,2,432,General
6b305d69,124,1,159.29,4,3,2,432,General
6b395741,182,1,285.18,3,3,4,334,General
6b3a0e77,18,1,137.04,5,3,2,532,General
6b4027e1,107,1,12.82,4,3,1,431,General
6b417ce5,83,1,35.89,4,3,1,431,General
6b4ec06c,220,1,124.56,2,3,2,232,General
6b52b5c2,176,1,121.26,3,3,2,332,General
6b58c722,164,1,27.84,3,3,1,331,General
6b5e77c8,131,1,297.36,3,3,4,334,General
6b65ac71,244,1,429.74,2,3,5,235,General
6b76e9a1,244,1,144.13,2,3,2,232,General
6b7e7043,129,1,105.66,3,3,2,332,General
6b8e78c6,300,1,404.12,1,3,5,135,At Risk
6b92aea5,34,1,275.34,5,3,4,534,General
6b9506f3,248,1,291.37,2,3,4,234,General
6bb04308,297,1,39.34,1,3,1,131,At Risk
6bcd9d7f,9,1,47.91,5,3,1,531,General
6bd8fa3a,203,1,440.91,2,3,5,235,General
6bdb1d9e,257,1,255.0,2,3,4,234,General
6bfea417,269,1,138.81,1,3,2,132,At Risk
6c0ef9f4,47,1,72.41,5,3,1,531,General
6c1cdb51,35,1,265.98,5,3,4,534,General
6c22afc7,100,1,315.96,4,3,4,434,General
6c24cb73,274,1,315.17,1,3,4,134,At Risk
6c54fef2,163,1,95.65,3,3,2,332,General
6c67da1a,211,1,129.52,2,3,2,232,General
6c6bc323,280,1,356.13,1,3,5,135,At Risk
6c7ff37f,54,1,234.47,5,3,3,533,General
6c851471,320,1,65.92,1,3,1,131,At Risk
6c8dad52,260,1,132.84,1,3,2,132,At Risk
6ccc18f0,121,1,430.38,4,3,5,435,General
6cd8aca2,135,1,407.36,3,3,5,335,General
6ce1b4c8,68,1,142.27,4,3,2,432,General
6cec43d0,226,1,57.06,2,3,1,231,General
6cf8be42,162,1,46.41,3,3,1,331,General
6d15082c,106,1,378.69,4,3,5,435,General
6d18ec79,72,1,140.52,4,3,2,432,General
6d3d14a8,270,1,446.66,1,3,5,135,At Risk
6d496aca,215,1,113.02,2,3,2,232,General
6d749b0d,262,1,10.05,1,3,1,131,At Risk
6d8a2a99,22,1,198.65,5,3,3,533,General
6db9b785,99,1,53.1,4,3,1,431,General
6dbd0f95,176,1,170.48,3,3,3,333,General
6dc093d8,222,1,449.8,2,3,5,235,General
6ddf61d1,100,1,250.53,4,3,4,434,General
6de2894e,136,1,319.05,3,3,4,334,General
6e142ba6,214,1,406.21,2,3,5,235,General
6e218819,204,1,21.99,2,3,1,231,General
6e2c9c02,163,1,112.0,3,3,2,332,General
6e2d666a,209,1,230.09,2,3,3,233,General
6e583aa2,193,1,447.35,3,3,5,335,General
6e6f14b4,38,1,374.08,5,3,5,535,General
6e91de44,44,1,188.47,5,3,3,533,General
6e95832f,57,1,350.59,5,3,5,535,General
6e9930aa,155,1,289.38,3,3,4,334,General
6f0b1b90,146,1,422.63,3,3,5,335,General
6f22d0f4,104,1,338.11,4,3,5,435,General
6f386cf8,184,1,231.59,3,3,3,333,General
6f4d3f42,4,1,290.73,5,3,4,534,General
6f5fd5f2,123,1,159.65,4,3,2,432,General
6f731519,202,1,204.22,2,3,3,233,General
6f7f0073,185,1,59.74,3,3,1,331,General
6f819f07,82,1,143.46,4,3,2,432,General
6f8d54a0,135,1,386.23,3,3,5,335,General
6fc35e9b,239,1,111.14,2,3,2,232,General
7000b247,199,1,273.0,2,3,4,234,General
7002fcea,156,1,81.05,3,3,1,331,General
70152275,232,1,100.54,2,3,2,232,General
7019cdea,136,1,228.7,3,3,3,333,General
701e2225,120,1,436.57,4,3,5,435,General
702daf11,232,1,194.0,2,3,3,233,General
703cf4c4,75,1,206.25,4,3,3,433,General
7050349e,62,1,221.22,5,3,3,533,General
70536778,48,1,285.23,5,3,4,534,General
706acfe1,258,1,438.55,2,3,5,235,General
709f2edd,56,1,301.91,5,3,4,534,General
70a67b9e,95,1,201.81,4,3,3,433,General
70c9df00,132,1,311.15,3,3,4,334,General
70e58e3b,31,1,334.09,5,3,5,535,General
70ece472,103,1,216.74,4,3,3,433,General
70f75830,325,1,315.89,1,3,4,134,At Risk
71205bd1,85,1,230.98,4,3,3,433,General
71323adf,203,1,340.34,2,3,5,235,General
71466805,114,1,125.99,4,3,2,432,General
7152cc07,210,1,443.99,2,3,5,235,General
7159f3c4,295,1,204.48,1,3,3,133,At Risk
718a642f,18,1,336.82,5,3,5,535,General
71b9e86e,235,1,240.64,2,3,4,234,General
72033276,90,1,66.67,4,3,1,431,General
7210a0d9,215,1,174.58,2,3,3,233,General
722ed6bd,273,1,134.1,1,3,2,132,At Risk
72343250,144,1,94.03,3,3,2,332,General
723714c2,224,1,58.2,2,3,1,231,General
723b2af2,307,1,317.46,1,3,4,134,At Risk
72567069,130,1,271.29,3,3,4,334,General
725b0c84,262,1,360.98,1,3,5,135,At Risk
7281a498,238,1,319.16,2,3,4,234,General
72996eda,305,1,217.25,1,3,3,133,At Risk
72a44b20,24,1,207.1,5,3,3,533,General
72ae5a86,285,1,242.35,1,3,4,134,At Risk
72baa45f,29,1,236.59,5,3,4,534,General
72c3e855,79,1,94.16,4,3,2,432,General
72d22971,305,1,321.55,1,3,4,134,At Risk
72e7de49,74,1,123.6,4,3,2,432,General
72ec970d,155,1,418.11,3,3,5,335,General
72f040c8,10,1,53.13,5,3,1,531,General
72f4df65,234,1,191.59,2,3,3,233,General
7319919d,271,1,52.83,1,3,1,131,At Risk
731ccca0,288,1,237.97,1,3,4,134,At Risk
731fda80,279,1,173.58,1,3,3,133,At Risk
7341f194,179,1,261.21,3,3,4,334,General
737023ad,200,1,373.94,2,3,5,235,General
7381e0d0,148,1,11.23,3,3,1,331,General
7384392e,121,1,264.67,4,3,4,434,General
7391f331,243,1,203.03,2,3,3,233,General
73a324ba,82,1,204.48,4,3,3,433,General
73a54189,196,1,205.98,2,3,3,233,General
73aef733,276,1,214.24,1,3,3,133,At Risk
73b0732b,263,1,168.18,1,3,3,133,At Risk
73bfc396,68,1,36.22,4,3,1,431,General
73c7af6b,115,1,402.37,4,3,5,435,General
73d0692f,37,1,22.7,5,3,1,531,General
73e3bfdd,102,1,109.88,4,3,2,432,General
741de2c1,313,1,222.83,1,3,3,133,At Risk
741e480b,19,1,312.94,5,3,4,534,General
7432f04c,122,1,41.68,4,3,1,431,General
744533ab,134,1,235.36,3,3,3,333,General
744e3383,195,1,209.13,3,3,3,333,General
746e7b01,163,1,166.53,3,3,3,333,General
748316cb,94,1,183.3,4,3,3,433,General
74903035,247,1,57.12,2,3,1,231,General
74a79c20,184,1,127.54,3,3,2,332,General
74ba5569,206,1,142.44,2,3,2,232,General
74c7c480,153,1,273.54,3,3,4,334,General
74d4448b,223,1,191.7,2,3,3,233,General
74d77f27,311,1,372.65,1,3,5,135,At Risk
74f2811d,165,1,177.94,3,3,3,333,General
750418a6,227,1,98.25,2,3,2,232,General
7509b3c7,33,1,297.48,5,3,4,534,General
751c5619,288,1,28.23,1,3,1,131,At Risk
751f40ec,72,1,323.0,4,3,4,434,General
75272f5f,15,1,284.83,5,3,4,534,General
753861d7,242,1,47.33,2,3,1,231,General
7538d8e4,125,1,16.9,4,3,1,431,General
755d7fe9,169,1,275.71,3,3,4,334,General
7580c1b1,259,1,313.63,1,3,4,134,At Risk
758b36b9,100,1,137.31,4,3,2,432,General
7594c248,192,1,124.78,3,3,2,332,General
75d5a2bb,98,1,59.09,4,3,1,431,General
75d6b929,221,1,187.41,2,3,3,233,General
75e0ba29,37,1,141.84,5,3,2,532,General
75f9ffb4,9,1,317.82,5,3,4,534,General
762d13eb,235,1,361.04,2,3,5,235,General
762d6bf4,238,1,124.01,2,3,2,232,General
76559d30,204,1,73.8,2,3,1,231,General
7679f01b,273,1,86.1,1,3,2,132,At Risk
7691b7c9,158,1,136.35,3,3,2,332,General
76a0bc6e,108,1,191.11,4,3,3,433,General
76a2a7e9,172,1,106.14,3,3,2,332,General
76a73fcb,66,1,309.09,4,3,4,434,General
76b1b3ab,4,1,22.06,5,3,1,531,General
770d352f,171,1,275.43,3,3,4,334,General
771a9563,154,1,256.51,3,3,4,334,General
771b6628,148,1,33.84,3,3,1,331,General
771ce878,314,1,236.96,1,3,4,134,At Risk
775596cf,133,1,252.28,3,3,4,334,General
7760f082,18,1,347.27,5,3,5,535,General
7764e9c8,1,1,164.42,5,3,3,533,General
77809d5c,130,1,369.33,3,3,5,335,General
77b6f008,10,1,288.12,5,3,4,534,General
77c9aa5b,208,1,319.64,2,3,4,234,General
77dc4e1e,316,1,362.81,1,3,5,135,At Risk
77de2b1d,260,1,24.39,1,3,1,131,At Risk
77df82ca,68,1,243.94,4,3,4,434,General
77e477c0,189,1,118.69,3,3,2,332,General
781b02f1,1,1,363.11,5,3,5,535,General
784fd769,135,1,347.3,3,3,5,335,General
78595586,162,1,223.89,3,3,3,333,General
78674cde,21,1,84.41,5,3,2,532,General
787738ba,84,1,48.84,4,3,1,431,General
789a89e9,158,1,104.49,3,3,2,332,General
78aff56b,6,1,185.5,5,3,3,533,General
78ba8e2a,15,1,184.47,5,3,3,533,General
